air_store_id,visit_date,visitors,day_of_week,holiday_flg,month,day,year,week_of_year,day_of_week_num,is_weekend,air_genre_name,air_area_name,latitude,longitude,reserved_visitors_sum,reservation_count,reserved_visitors_mean,avg_reserve_lead_days,has_reservation_data,visitors_lag_1,visitors_lag_7,visitors_lag_14,visitors_lag_28,visitors_rolling_7_mean,visitors_rolling_14_mean,visitors_rolling_28_mean
air_36bcf77d3382d36e,2016-05-02,33,Monday,0,5,2,2016,18,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,49.0,16.0,18.0,32.0,36.857142857142854,30.5,29.535714285714285
air_36bcf77d3382d36e,2016-05-03,58,Tuesday,1,5,3,2016,18,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,33.0,11.0,19.0,22.0,39.285714285714285,31.571428571428573,29.571428571428573
air_36bcf77d3382d36e,2016-05-04,74,Wednesday,1,5,4,2016,18,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,58.0,18.0,12.0,18.0,46.0,34.357142857142854,30.857142857142858
air_36bcf77d3382d36e,2016-05-05,54,Thursday,1,5,5,2016,18,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,74.0,26.0,22.0,17.0,54.0,38.785714285714285,32.857142857142854
air_36bcf77d3382d36e,2016-05-06,17,Friday,0,5,6,2016,18,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,54.0,67.0,23.0,36.0,58.0,41.07142857142857,34.17857142857143
air_36bcf77d3382d36e,2016-05-07,39,Saturday,0,5,7,2016,18,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,17.0,71.0,39.0,51.0,50.857142857142854,40.642857142857146,33.5
air_36bcf77d3382d36e,2016-05-08,59,Sunday,0,5,8,2016,18,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,39.0,49.0,36.0,41.0,46.285714285714285,40.642857142857146,33.07142857142857
air_36bcf77d3382d36e,2016-05-09,7,Monday,0,5,9,2016,19,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,59.0,33.0,16.0,17.0,47.714285714285715,42.285714285714285,33.714285714285715
air_36bcf77d3382d36e,2016-05-10,12,Tuesday,0,5,10,2016,19,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,7.0,58.0,11.0,9.0,44.0,41.642857142857146,33.357142857142854
air_36bcf77d3382d36e,2016-05-11,29,Wednesday,0,5,11,2016,19,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,12.0,74.0,18.0,17.0,37.42857142857143,41.714285714285715,33.464285714285715
air_36bcf77d3382d36e,2016-05-12,26,Thursday,0,5,12,2016,19,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,29.0,54.0,26.0,11.0,31.0,42.5,33.892857142857146
air_36bcf77d3382d36e,2016-05-13,30,Friday,0,5,13,2016,19,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,26.0,17.0,67.0,29.0,27.0,42.5,34.42857142857143
air_36bcf77d3382d36e,2016-05-14,71,Saturday,0,5,14,2016,19,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,30.0,39.0,71.0,57.0,28.857142857142858,39.857142857142854,34.464285714285715
air_36bcf77d3382d36e,2016-05-15,52,Sunday,0,5,15,2016,19,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,71.0,59.0,49.0,43.0,33.42857142857143,39.857142857142854,34.964285714285715
air_36bcf77d3382d36e,2016-05-16,24,Monday,0,5,16,2016,20,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,52.0,7.0,33.0,18.0,32.42857142857143,40.07142857142857,35.285714285714285
air_36bcf77d3382d36e,2016-05-17,18,Tuesday,0,5,17,2016,20,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,24.0,12.0,58.0,19.0,34.857142857142854,39.42857142857143,35.5
air_36bcf77d3382d36e,2016-05-18,8,Wednesday,0,5,18,2016,20,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,18.0,29.0,74.0,12.0,35.714285714285715,36.57142857142857,35.464285714285715
air_36bcf77d3382d36e,2016-05-19,12,Thursday,0,5,19,2016,20,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,8.0,26.0,54.0,22.0,32.714285714285715,31.857142857142858,35.32142857142857
air_36bcf77d3382d36e,2016-05-20,20,Friday,0,5,20,2016,20,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,12.0,30.0,17.0,23.0,30.714285714285715,28.857142857142858,34.964285714285715
air_36bcf77d3382d36e,2016-05-21,54,Saturday,0,5,21,2016,20,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,71.0,39.0,39.0,29.285714285714285,29.071428571428573,34.857142857142854
air_36bcf77d3382d36e,2016-05-22,47,Sunday,0,5,22,2016,20,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,54.0,52.0,59.0,36.0,26.857142857142858,30.142857142857142,35.392857142857146
air_36bcf77d3382d36e,2016-05-23,12,Monday,0,5,23,2016,21,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,47.0,24.0,7.0,16.0,26.142857142857142,29.285714285714285,35.785714285714285
air_36bcf77d3382d36e,2016-05-24,13,Tuesday,0,5,24,2016,21,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,12.0,18.0,12.0,11.0,24.428571428571427,29.642857142857142,35.642857142857146
air_36bcf77d3382d36e,2016-05-25,30,Wednesday,0,5,25,2016,21,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,13.0,8.0,29.0,18.0,23.714285714285715,29.714285714285715,35.714285714285715
air_36bcf77d3382d36e,2016-05-26,21,Thursday,0,5,26,2016,21,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,30.0,12.0,26.0,26.0,26.857142857142858,29.785714285714285,36.142857142857146
air_36bcf77d3382d36e,2016-05-27,34,Friday,0,5,27,2016,21,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,21.0,20.0,30.0,67.0,28.142857142857142,29.428571428571427,35.964285714285715
air_36bcf77d3382d36e,2016-05-28,83,Saturday,0,5,28,2016,21,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,34.0,54.0,71.0,71.0,30.142857142857142,29.714285714285715,34.785714285714285
air_36bcf77d3382d36e,2016-05-29,53,Sunday,0,5,29,2016,21,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,83.0,47.0,52.0,49.0,34.285714285714285,30.571428571428573,35.214285714285715
air_36bcf77d3382d36e,2016-05-30,8,Monday,0,5,30,2016,22,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,53.0,12.0,24.0,33.0,35.142857142857146,30.642857142857142,35.357142857142854
air_36bcf77d3382d36e,2016-05-31,21,Tuesday,0,5,31,2016,22,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,8.0,13.0,18.0,58.0,34.57142857142857,29.5,34.464285714285715
air_36bcf77d3382d36e,2016-06-01,17,Wednesday,0,6,1,2016,22,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,21.0,30.0,8.0,74.0,35.714285714285715,29.714285714285715,33.142857142857146
air_36bcf77d3382d36e,2016-06-02,23,Thursday,0,6,2,2016,22,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,17.0,21.0,12.0,54.0,33.857142857142854,30.357142857142858,31.107142857142858
air_36bcf77d3382d36e,2016-06-03,20,Friday,0,6,3,2016,22,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,23.0,34.0,20.0,17.0,34.142857142857146,31.142857142857142,30.0
air_36bcf77d3382d36e,2016-06-04,44,Saturday,0,6,4,2016,22,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,83.0,54.0,39.0,32.142857142857146,31.142857142857142,30.107142857142858
air_36bcf77d3382d36e,2016-06-05,50,Sunday,0,6,5,2016,22,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,44.0,53.0,47.0,59.0,26.571428571428573,30.428571428571427,30.285714285714285
air_36bcf77d3382d36e,2016-06-06,21,Monday,0,6,6,2016,23,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,50.0,8.0,12.0,7.0,26.142857142857142,30.642857142857142,29.964285714285715
air_36bcf77d3382d36e,2016-06-07,19,Tuesday,0,6,7,2016,23,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,21.0,21.0,13.0,12.0,28.0,31.285714285714285,30.464285714285715
air_36bcf77d3382d36e,2016-06-08,18,Wednesday,0,6,8,2016,23,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,17.0,30.0,29.0,27.714285714285715,31.714285714285715,30.714285714285715
air_36bcf77d3382d36e,2016-06-09,22,Thursday,0,6,9,2016,23,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,18.0,23.0,21.0,26.0,27.857142857142858,30.857142857142858,30.321428571428573
air_36bcf77d3382d36e,2016-06-10,47,Friday,0,6,10,2016,23,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,22.0,20.0,34.0,30.0,27.714285714285715,30.928571428571427,30.178571428571427
air_36bcf77d3382d36e,2016-06-11,43,Saturday,0,6,11,2016,23,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,47.0,44.0,83.0,71.0,31.571428571428573,31.857142857142858,30.785714285714285
air_36bcf77d3382d36e,2016-06-12,52,Sunday,0,6,12,2016,23,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,43.0,50.0,53.0,52.0,31.428571428571427,29.0,29.785714285714285
air_36bcf77d3382d36e,2016-06-13,6,Monday,0,6,13,2016,24,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,52.0,21.0,8.0,24.0,31.714285714285715,28.928571428571427,29.785714285714285
air_36bcf77d3382d36e,2016-06-14,23,Tuesday,0,6,14,2016,24,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,6.0,19.0,21.0,18.0,29.571428571428573,28.785714285714285,29.142857142857142
air_36bcf77d3382d36e,2016-06-15,14,Wednesday,0,6,15,2016,24,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,23.0,18.0,17.0,8.0,30.142857142857142,28.928571428571427,29.321428571428573
air_36bcf77d3382d36e,2016-06-16,14,Thursday,0,6,16,2016,24,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,14.0,22.0,23.0,12.0,29.571428571428573,28.714285714285715,29.535714285714285
air_36bcf77d3382d36e,2016-06-17,32,Friday,0,6,17,2016,24,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,14.0,47.0,20.0,20.0,28.428571428571427,28.071428571428573,29.607142857142858
air_36bcf77d3382d36e,2016-06-18,60,Saturday,0,6,18,2016,24,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,32.0,43.0,44.0,54.0,26.285714285714285,28.928571428571427,30.035714285714285
air_36bcf77d3382d36e,2016-06-19,43,Sunday,0,6,19,2016,24,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,60.0,52.0,50.0,47.0,28.714285714285715,30.071428571428573,30.25
air_36bcf77d3382d36e,2016-06-20,20,Monday,0,6,20,2016,25,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,43.0,6.0,21.0,12.0,27.428571428571427,29.571428571428573,30.107142857142858
air_36bcf77d3382d36e,2016-06-21,19,Tuesday,0,6,21,2016,25,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,23.0,19.0,13.0,29.428571428571427,29.5,30.392857142857142
air_36bcf77d3382d36e,2016-06-22,12,Wednesday,0,6,22,2016,25,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,14.0,18.0,30.0,28.857142857142858,29.5,30.607142857142858
air_36bcf77d3382d36e,2016-06-23,16,Thursday,0,6,23,2016,25,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,12.0,14.0,22.0,21.0,28.571428571428573,29.071428571428573,29.964285714285715
air_36bcf77d3382d36e,2016-06-24,23,Friday,0,6,24,2016,25,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,16.0,32.0,47.0,34.0,28.857142857142858,28.642857142857142,29.785714285714285
air_36bcf77d3382d36e,2016-06-25,81,Saturday,0,6,25,2016,25,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,23.0,60.0,43.0,83.0,27.571428571428573,26.928571428571427,29.392857142857142
air_36bcf77d3382d36e,2016-06-26,57,Sunday,0,6,26,2016,25,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,81.0,43.0,52.0,53.0,30.571428571428573,29.642857142857142,29.321428571428573
air_36bcf77d3382d36e,2016-06-27,42,Monday,0,6,27,2016,26,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,57.0,20.0,6.0,8.0,32.57142857142857,30.0,29.464285714285715
air_36bcf77d3382d36e,2016-06-28,18,Tuesday,0,6,28,2016,26,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,42.0,19.0,23.0,21.0,35.714285714285715,32.57142857142857,30.678571428571427
air_36bcf77d3382d36e,2016-06-29,51,Wednesday,0,6,29,2016,26,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,18.0,12.0,14.0,17.0,35.57142857142857,32.214285714285715,30.571428571428573
air_36bcf77d3382d36e,2016-06-30,23,Thursday,0,6,30,2016,26,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,51.0,16.0,14.0,23.0,41.142857142857146,34.857142857142854,31.785714285714285
air_36bcf77d3382d36e,2016-07-01,22,Friday,0,7,1,2016,26,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,23.0,23.0,32.0,20.0,42.142857142857146,35.5,31.785714285714285
air_36bcf77d3382d36e,2016-07-02,51,Saturday,0,7,2,2016,26,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,22.0,81.0,60.0,44.0,42.0,34.785714285714285,31.857142857142858
air_36bcf77d3382d36e,2016-07-03,58,Sunday,0,7,3,2016,26,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,51.0,57.0,43.0,50.0,37.714285714285715,34.142857142857146,32.107142857142854
air_36bcf77d3382d36e,2016-07-04,11,Monday,0,7,4,2016,27,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,58.0,42.0,20.0,21.0,37.857142857142854,35.214285714285715,32.392857142857146
air_36bcf77d3382d36e,2016-07-05,27,Tuesday,0,7,5,2016,27,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,11.0,18.0,19.0,19.0,33.42857142857143,34.57142857142857,32.035714285714285
air_36bcf77d3382d36e,2016-07-06,18,Wednesday,0,7,6,2016,27,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,27.0,51.0,12.0,18.0,34.714285714285715,35.142857142857146,32.32142857142857
air_36bcf77d3382d36e,2016-07-07,37,Thursday,0,7,7,2016,27,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,18.0,23.0,16.0,22.0,30.0,35.57142857142857,32.32142857142857
air_36bcf77d3382d36e,2016-07-08,28,Friday,0,7,8,2016,27,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,37.0,22.0,23.0,47.0,32.0,37.07142857142857,32.857142857142854
air_36bcf77d3382d36e,2016-07-09,76,Saturday,0,7,9,2016,27,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,28.0,51.0,81.0,43.0,32.857142857142854,37.42857142857143,32.17857142857143
air_36bcf77d3382d36e,2016-07-10,60,Sunday,0,7,10,2016,27,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,76.0,58.0,57.0,52.0,36.42857142857143,37.07142857142857,33.357142857142854
air_36bcf77d3382d36e,2016-07-11,18,Monday,0,7,11,2016,28,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,60.0,11.0,42.0,6.0,36.714285714285715,37.285714285714285,33.642857142857146
air_36bcf77d3382d36e,2016-07-12,14,Tuesday,0,7,12,2016,28,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,18.0,27.0,18.0,23.0,37.714285714285715,35.57142857142857,34.07142857142857
air_36bcf77d3382d36e,2016-07-13,7,Wednesday,0,7,13,2016,28,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,14.0,18.0,51.0,14.0,35.857142857142854,35.285714285714285,33.75
air_36bcf77d3382d36e,2016-07-14,18,Thursday,0,7,14,2016,28,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,7.0,37.0,23.0,14.0,34.285714285714285,32.142857142857146,33.5
air_36bcf77d3382d36e,2016-07-15,33,Friday,0,7,15,2016,28,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,18.0,28.0,22.0,32.0,31.571428571428573,31.785714285714285,33.642857142857146
air_36bcf77d3382d36e,2016-07-16,44,Saturday,0,7,16,2016,28,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,33.0,76.0,51.0,60.0,32.285714285714285,32.57142857142857,33.67857142857143
air_36bcf77d3382d36e,2016-07-17,57,Sunday,0,7,17,2016,28,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,44.0,60.0,58.0,43.0,27.714285714285715,32.07142857142857,33.107142857142854
air_36bcf77d3382d36e,2016-07-18,51,Monday,1,7,18,2016,29,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,57.0,18.0,11.0,20.0,27.285714285714285,32.0,33.607142857142854
air_36bcf77d3382d36e,2016-07-19,14,Tuesday,0,7,19,2016,29,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,51.0,14.0,27.0,19.0,32.0,34.857142857142854,34.714285714285715
air_36bcf77d3382d36e,2016-07-20,8,Wednesday,0,7,20,2016,29,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,14.0,7.0,18.0,12.0,32.0,33.92857142857143,34.535714285714285
air_36bcf77d3382d36e,2016-07-21,10,Thursday,0,7,21,2016,29,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,8.0,18.0,37.0,16.0,32.142857142857146,33.214285714285715,34.392857142857146
air_36bcf77d3382d36e,2016-07-22,20,Friday,0,7,22,2016,29,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,10.0,33.0,28.0,23.0,31.0,31.285714285714285,34.17857142857143
air_36bcf77d3382d36e,2016-07-23,69,Saturday,0,7,23,2016,29,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,20.0,44.0,76.0,81.0,29.142857142857142,30.714285714285715,34.07142857142857
air_36bcf77d3382d36e,2016-07-24,48,Sunday,0,7,24,2016,29,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,69.0,57.0,60.0,57.0,32.714285714285715,30.214285714285715,33.642857142857146
air_36bcf77d3382d36e,2016-07-25,30,Monday,0,7,25,2016,30,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,48.0,51.0,18.0,42.0,31.428571428571427,29.357142857142858,33.32142857142857
air_36bcf77d3382d36e,2016-07-26,23,Tuesday,0,7,26,2016,30,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,30.0,14.0,14.0,18.0,28.428571428571427,30.214285714285715,32.892857142857146
air_36bcf77d3382d36e,2016-07-27,18,Wednesday,0,7,27,2016,30,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,23.0,8.0,7.0,51.0,29.714285714285715,30.857142857142858,33.07142857142857
air_36bcf77d3382d36e,2016-07-28,19,Thursday,0,7,28,2016,30,3,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,18.0,10.0,18.0,23.0,31.142857142857142,31.642857142857142,31.892857142857142
air_36bcf77d3382d36e,2016-07-29,38,Friday,0,7,29,2016,30,4,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,19.0,20.0,33.0,22.0,32.42857142857143,31.714285714285715,31.75
air_36bcf77d3382d36e,2016-07-30,58,Saturday,0,7,30,2016,30,5,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,38.0,69.0,44.0,51.0,35.0,32.07142857142857,32.32142857142857
air_36bcf77d3382d36e,2016-07-31,58,Sunday,0,7,31,2016,30,6,1,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,58.0,48.0,57.0,58.0,33.42857142857143,33.07142857142857,32.57142857142857
air_36bcf77d3382d36e,2016-08-01,13,Monday,0,8,1,2016,31,0,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,58.0,30.0,51.0,11.0,34.857142857142854,33.142857142857146,32.57142857142857
air_36bcf77d3382d36e,2016-08-02,12,Tuesday,0,8,2,2016,31,1,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,13.0,23.0,14.0,27.0,32.42857142857143,30.428571428571427,32.642857142857146
air_36bcf77d3382d36e,2016-08-03,9,Wednesday,0,8,3,2016,31,2,0,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,0.0,0.0,0.0,0.0,0,12.0,18.0,8.0,18.0,30.857142857142858,30.285714285714285,32.107142857142854
